RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG.,TOTAL CLUB HEAD SPEED,TOTAL ATTEMPTS,FASTEST SPEED,SLOWEST SPEED,Year
15,15,Jamie Lovemark,64,119.44,5255.38,44,123.19,10775106,2014
16,16,Robert Garrigus,80,119.41,8358.53,70,123.22,220665314,2014
17,17,Hudson Swafford,75,119.32,6324.15,53,123.23,370024211,2014
18,18,Derek Ernst,80,119.21,7271.66,61,122.28,390669417,2014
19,19,Harris English,95,119.02,7617.34,64,122.54,220665214,2014
20,20,Kevin Tway,64,118.93,5708.5,48,123.55,10775406,2014
21,21,Charles Howell III,106,118.58,11976.49,101,121.25,310019416,2014
22,22,Robert Streb,75,118.53,8297.38,70,120.72,360503213,2014
23,23,Ángel Cabrera,69,118.42,7934.37,67,122.16,380771417,2014
24,24,Seung-Yul Noh,92,118.38,8878.35,75,121.75,20538113,2014
25,25,Matt Jones,83,118.27,8278.76,70,122.32,300011316,2014
26,26,Charl Schwartzel,64,118.21,6146.78,52,121.2,210008416,2014
27,27,Will Wilcox,51,118.06,5076.47,43,120.73,410642206,2014
28,28,Trevor Immelman,84,118.02,7907.61,67,121.49,380771217,2014
29,29,Rickie Fowler,91,117.91,7428.46,63,122.69,470700402,2014
30,30,Paul Casey,56,117.8,5183.08,44,121.47,450752314,2014
31,31,Stewart Cink,91,117.78,8008.87,68,121.35,300011316,2014
32,32,Aaron Baddeley,74,117.54,6817.39,58,121.56,320021311,2014
33,33,Nick Watney,80,117.53,6581.95,56,121.15,380771117,2014
34,34,Jason Day,54,117.49,3289.62,28,120.19,370024211,2014
35,35,Ryan Palmer,85,117.24,7972.16,68,120.52,320021411,2014
36,36,Brendan Steele,89,117.23,8675.21,74,120.53,150510213,2014
37,37,Martin Flores,85,117.14,8668.1,74,121.08,290698209,2014
38,38,Jimmy Walker,98,117.06,8311.43,71,119.78,300011111,2014
39,39,Martin Kaymer,65,117.05,6086.65,52,120.5,300011316,2014
40,40,Keegan Bradley,89,116.94,7600.93,65,120.73,470700402,2014
41,41,Scott Stallings,77,116.68,7467.52,64,122.05,380771217,2014
T42,T42,Kevin Chappell,100,116.64,10497.22,90,120.42,470700402,2014
T42,T42,John Rollins,84,116.64,7464.8,64,121.0,410642206,2014
44,44,Lucas Glover,68,116.6,5829.98,50,119.67,280714306,2014
45,45,Marc Leishman,81,116.55,8158.33,70,120.02,170500309,2014
46,46,Charley Hoffman,93,116.44,9664.46,83,120.51,20538113,2014
47,47,Steven Bowditch,93,116.3,9419.99,81,122.21,390669317,2014
48,48,Michael Putnam,106,116.25,10811.0,93,120.42,20538113,2014
49,49,Sean O'Hair,77,116.1,7198.08,62,119.01,20538413,2014
50,50,Shawn Stefani,60,116.07,6499.64,56,119.88,290698209,2014
51,51,Ricky Barnes,92,115.98,9162.43,79,118.88,370024411,2014
52,52,Patrick Reed,92,115.9,7881.08,68,119.64,210008318,2014
53,53,George McNeill,79,115.87,7995.11,69,118.47,340513313,2014
54,54,Pat Perez,84,115.73,8795.44,76,121.34,150510313,2014
55,55,Ryo Ishikawa,75,115.7,6710.42,58,118.71,20538413,2014
56,56,Phil Mickelson,71,115.62,5781.14,50,121.06,250729208,2014
57,57,Kyle Stanley,87,115.52,8664.11,75,121.06,10775406,2014
58,58,Lee Westwood,57,115.48,4850.31,42,119.59,300011216,2014
59,59,Louis Oosthuizen,50,115.44,3116.81,27,118.03,320021411,2014
60,60,John Senden,99,115.27,10489.31,91,120.01,220665114,2014
61,61,Martin Laird,66,115.26,5301.83,46,119.61,170500309,2014
62,62,Andres Romero,81,115.2,7026.92,61,118.57,390669117,2014
63,63,Gonzalo Fernandez-Castaño,83,115.05,8628.63,75,118.87,290698209,2014
64,64,Ben Martin,80,114.95,7126.94,62,117.83,280714306,2014
65,65,Tyrone Van Aswegen,79,114.94,5287.08,46,118.61,190734403,2014
66,66,Brendon de Jonge,109,114.91,11031.08,96,117.88,370024411,2014
67,67,Matt Every,85,114.86,7695.56,67,120.72,170500309,2014
68,68,Jim Herman,62,114.76,5508.37,48,117.97,380771117,2014
T69,T69,Davis Love III,74,114.74,6540.18,57,127.89,20538213,2014
T69,T69,Justin Rose,70,114.74,6196.0,54,118.83,290698116,2014
71,71,James Driscoll,71,114.58,6072.93,53,120.82,380771217,2014
72,72,Freddie Jacobson,91,114.51,8931.6,78,117.66,230009316,2014
73,73,Troy Matteson,62,114.36,5717.93,50,116.59,380771417,2014
74,74,Russell Henley,92,114.23,9023.95,79,117.51,300011416,2014
75,75,Hideki Matsuyama,82,114.21,7652.15,67,119.59,430036416,2014
76,76,Brad Fritsch,50,114.08,4220.98,37,118.13,390669417,2014
77,77,Geoff Ogilvy,84,114.01,8094.43,71,116.59,470700418,2014
T78,T78,Morgan Hoffmann,103,114.0,10374.18,91,117.14,150510313,2014
T78,T78,Camilo Villegas,95,114.0,10716.23,94,117.27,390669317,2014
80,80,Josh Teater,90,113.96,9116.55,80,117.52,220665414,2014
81,81,Tommy Gainey,73,113.75,6938.67,61,116.81,290698109,2014
82,82,J.J. Henry,91,113.72,8529.09,75,117.21,240770109,2014
T83,T83,Kevin Stadler,90,113.67,7615.57,67,119.06,20538113,2014
T83,T83,Michael Thompson,74,113.67,6706.26,59,116.78,320021111,2014
85,85,Billy Horschel,92,113.65,7842.18,69,117.74,330023415,2014
86,86,Bill Haas,107,113.6,9201.6,81,118.58,210008416,2014
87,87,Boo Weekley,73,113.53,6244.05,55,117.08,310019416,2014
88,88,James Hahn,82,113.52,8286.62,73,118.94,170500109,2014
89,89,Sangmoon Bae,76,113.48,7716.58,68,115.99,460745218,2014
90,90,Kevin Streelman,79,113.38,7596.34,67,116.05,330023115,2014
91,91,Andrew Svoboda,77,113.26,8494.5,75,118.33,460745106,2014
92,92,Jonathan Byrd,76,113.13,7579.79,67,116.84,310019116,2014
T93,T93,John Peterson,62,113.12,6674.17,59,118.64,150510413,2014
T93,T93,Carl Pettersson,91,113.12,10294.16,91,118.01,20538413,2014
95,95,Luke Guthrie,85,113.08,9272.91,82,116.23,330023415,2014
96,96,Bo Van Pelt,83,113.05,8252.9,73,116.75,330023215,2014
97,97,Chesson Hadley,84,112.87,9029.63,80,115.75,480505109,2014
98,98,Erik Compton,88,112.68,9352.03,83,117.12,480505418,2014
99,99,Rory Sabbatini,82,112.61,7657.71,68,115.91,230009112,2014
100,100,Jason Dufner,57,112.6,4729.23,42,115.28,320021411,2014
T101,T101,Bronson La'Cassie,51,112.24,4489.63,40,117.12,290698116,2014
T101,T101,Jim Renner,61,112.24,5948.59,53,116.18,230009112,2014
103,103,Hunter Mahan,88,112.22,8753.38,78,115.07,430036202,2014
T104,T104,David Lingmerth,80,112.21,8079.25,72,116.59,130649318,2014
T104,T104,Kevin Na,94,112.21,9762.7,87,116.02,220665214,2014
106,106,Wes Roach,67,112.19,6058.34,54,117.98,290698415,2014
107,107,Kevin Kisner,85,112.17,8412.59,75,114.51,310019116,2014
108,108,Johnson Wagner,69,112.14,6503.93,58,117.04,10775106,2014
109,109,Troy Merritt,62,112.06,6835.63,61,114.64,460745106,2014
T110,T110,Briny Baird,50,111.99,4367.72,39,115.25,20538413,2014
T110,T110,Ernie Els,85,111.99,7279.6,65,116.9,170500209,2014
112,112,Will MacKenzie,82,111.97,8957.62,80,117.31,20538313,2014
113,113,Ian Poulter,57,111.95,4701.8,42,114.94,460745106,2014
114,114,Retief Goosen,94,111.85,9842.55,88,115.7,50776414,2014
115,115,Bud Cauley,56,111.84,5480.32,49,115.69,320021411,2014
116,116,Scott Brown,100,111.83,9282.08,83,117.93,290698216,2014
117,117,Chad Campbell,57,111.76,5140.98,46,116.0,20538413,2014
118,118,Y.E. Yang,79,111.67,6923.59,62,116.32,220665416,2014
119,119,Chris Kirk,105,111.66,9491.07,85,114.09,330023215,2014
120,120,Brice Garnett,92,111.65,9155.14,82,115.44,280714206,2014
121,121,Jordan Spieth,102,111.56,9705.73,87,115.5,140004113,2014
122,122,Vijay Singh,83,111.43,8356.88,75,115.37,20538113,2014
123,123,Robert Allenby,83,111.26,7120.37,64,113.88,120006409,2014
124,124,D.A. Points,75,111.13,6001.25,54,115.19,300011211,2014
125,125,Webb Simpson,87,111.11,8110.93,73,115.22,20538413,2014
T126,T126,Danny Lee,84,111.05,7551.46,68,114.88,230009412,2014
T126,T126,John Merrick,87,111.05,8329.01,75,115.44,20538113,2014
128,128,Ryan Moore,86,110.99,7547.24,68,113.87,330023215,2014
T129,T129,Jonas Blixt,64,110.95,4216.06,38,114.91,290698209,2014
T129,T129,Jeff Overton,80,110.95,7655.43,69,114.86,300011316,2014
T129,T129,Nicholas Thompson,85,110.95,7877.38,71,112.94,280714206,2014
132,132,Richard Lee,80,110.93,7654.08,69,114.42,330023215,2014
133,133,Russell Knox,92,110.77,10745.15,97,114.11,470700402,2014
134,134,William McGirt,96,110.7,10516.12,95,113.33,320021411,2014
T135,T135,John Huh,87,110.45,7841.61,71,113.64,170500109,2014
T135,T135,Cameron Tringale,111,110.45,11707.57,106,114.91,150510113,2014
137,137,Jim Furyk,84,110.26,8379.95,76,113.8,240770109,2014
138,138,Brandt Snedeker,89,110.22,7384.58,67,114.18,310019216,2014
139,139,Brian Harman,111,110.09,11780.07,107,114.05,390669317,2014
140,140,Luke Donald,57,109.95,4618.03,42,114.13,330023115,2014
141,141,"Ted Potter, Jr.",68,109.93,6925.77,63,114.13,290698415,2014
142,142,Roberto Castro,76,109.82,6589.36,60,116.03,120006109,2014
143,143,Stuart Appleby,92,109.78,9990.05,91,113.5,480505418,2014
T144,T144,Woody Austin,63,109.77,6476.56,59,113.83,300011216,2014
T144,T144,Graeme McDowell,66,109.77,5488.47,50,113.34,190734403,2014
146,146,Chris Stroud,88,109.71,8008.92,73,112.8,470700402,2014
147,147,Daniel Summerhays,98,109.62,10961.9,100,114.93,150510213,2014
148,148,Justin Hicks,103,109.56,11393.84,104,112.55,150510113,2014
149,149,Greg Chalmers,85,109.46,8866.48,81,114.55,410642306,2014
150,150,Ken Duke,80,109.4,6892.51,63,113.47,20538413,2014
151,151,Scott Langley,95,109.3,9071.71,83,112.81,450752414,2014
152,152,Charlie Wi,72,109.19,7425.06,68,113.69,240770318,2014
153,153,Brian Stuard,91,109.13,9166.92,84,113.38,20538213,2014
154,154,Bryce Molder,77,108.98,7519.87,69,111.6,330023115,2014
T155,T155,Jason Bohn,81,108.92,9149.55,84,112.09,290698209,2014
T155,T155,Matt Kuchar,91,108.92,8713.59,80,111.66,460745409,2014
157,157,Spencer Levin,59,108.49,5641.67,52,111.14,10775306,2014
158,158,Chad Collins,78,108.36,6067.96,56,110.63,220665214,2014
159,159,Billy Hurley III,86,108.34,8450.81,78,112.33,220665114,2014
160,160,Brendon Todd,108,108.29,9962.26,92,111.73,310019316,2014
161,161,Tim Wilkinson,86,107.99,8423.09,78,113.06,320021311,2014
162,162,David Hearn,97,107.96,9931.99,92,111.64,220665414,2014
163,163,Zach Johnson,97,107.73,9802.98,91,113.24,490688109,2014
164,164,K.J. Choi,80,107.56,7636.46,71,110.96,170500309,2014
165,165,D.H. Lee,54,107.28,5256.85,49,111.27,450752114,2014
166,166,Ben Curtis,77,106.99,7489.28,70,110.67,20538413,2014
167,167,Jerry Kelly,80,106.93,7592.07,71,109.87,320021211,2014
168,168,Mark Wilson,69,106.83,6623.43,62,110.42,340513113,2014
169,169,Mike Weir,69,106.74,5977.26,56,110.17,50776311,2014
170,170,Ben Crane,81,106.64,9064.5,85,113.35,140004113,2014
171,171,Brian Davis,93,106.54,9801.37,92,110.76,20538313,2014
172,172,Heath Slocum,71,105.4,6745.59,64,108.91,450752314,2014
173,173,Jeff Maggert,54,105.06,4727.53,45,108.03,240770109,2014
174,174,Justin Leonard,75,104.38,7097.76,68,107.87,240770309,2014
175,175,David Toms,64,103.97,5926.06,57,107.21,380771217,2014
176,176,Brian Gay,81,103.79,6746.5,65,107.04,450752214,2014
177,177,Tim Clark,75,103.48,6829.87,66,105.66,410642206,2014
1,1,Tony Finau,106,124.07,1191053.0,96,129.38,170734103,2015
2,2,Charlie Beljan,76,124.02,781301.0,63,127.9,400032218,2015
3,3,Bubba Watson,71,123.52,654632.0,53,128.17,400032418,2015
4,4,Brooks Koepka,84,122.77,1055818.0,86,129.11,400032118,2015
5,5,Jhonattan Vegas,90,122.51,967826.0,79,128.71,10552116,2015
6,6,Henrik Stenson,63,121.67,352853.0,29,125.68,210009312,2015
7,7,Dustin Johnson,75,121.49,595309.0,49,125.92,220770209,2015
8,8,Hudson Swafford,97,121.43,1056453.0,87,126.19,320023115,2015
9,9,Gary Woodland,81,121.14,738956.0,61,125.45,190008318,2015
10,10,J.B. Holmes,89,120.62,856375.0,71,124.05,230729308,2015
11,11,Adam Scott,51,120.27,444989.0,37,122.85,460781213,2015
12,12,Jason Day,75,120.16,732966.0,61,125.78,490688109,2015
13,13,Patrick Rodgers,57,120.08,564374.0,47,123.61,350503304,2015
14,14,Jason Kokrak,88,119.82,1018499.0,85,123.4,10552418,2015
15,15,Sergio Garcia,59,119.78,491079.0,41,125.07,170734218,2015
16,16,Derek Ernst,75,119.67,837710.0,70,122.54,260714106,2015
17,17,Daniel Berger,97,119.57,860896.0,72,125.52,290698409,2015
18,18,Charles Howell III,105,119.26,1299931.0,109,122.02,110006209,2015
19,19,John Senden,80,119.07,726322.0,61,125.16,310019116,2015
20,20,Martin Flores,95,118.68,1079968.0,91,124.42,360771217,2015
21,21,Kevin Chappell,86,118.61,759108.0,64,124.56,10552216,2015
T22,T22,Phil Mickelson,70,118.09,614063.0,52,123.56,170734203,2015
T22,T22,Nick Watney,91,118.09,1062818.0,90,124.25,290698109,2015
24,24,Aaron Baddeley,76,118.04,483959.0,41,122.81,230729108,2015
25,25,Brendan Steele,88,118.01,1085724.0,92,120.94,350503304,2015
26,26,Ricky Barnes,82,117.94,754835.0,64,123.81,400032218,2015
27,27,Keegan Bradley,87,117.87,966516.0,82,120.87,190008318,2015
T28,T28,Robert Garrigus,70,117.85,624610.0,53,122.77,20538213,2015
T28,T28,Patrick Reed,103,117.85,989953.0,84,120.9,170734218,2015
30,30,Graham DeLaet,65,117.83,636271.0,54,122.71,310822316,2015
31,31,Harris English,105,117.74,1165606.0,99,121.38,130510413,2015
32,32,Stewart Cink,77,117.72,788715.0,67,122.36,330513413,2015
33,33,Steven Bowditch,103,117.61,1164365.0,99,121.19,490688409,2015
34,34,Rickie Fowler,76,117.5,775468.0,66,122.39,190008318,2015
35,35,Charl Schwartzel,67,117.41,493123.0,42,121.97,250012315,2015
36,36,Max Homa,78,117.35,751040.0,64,121.93,450752114,2015
37,37,Paul Casey,87,117.16,738114.0,63,121.56,490688309,2015
38,38,Ángel Cabrera,53,117.14,597429.0,51,122.1,290698309,2015
39,39,Justin Rose,69,117.1,632327.0,54,123.18,490688409,2015
40,40,Seung-Yul Noh,65,116.99,678534.0,58,121.8,350503204,2015
41,41,Shawn Stefani,94,116.95,1099298.0,94,120.57,110006409,2015
42,42,Will Wilcox,58,116.92,502741.0,43,120.73,260714106,2015
T43,T43,Michael Putnam,87,116.89,853320.0,73,122.75,310019116,2015
T43,T43,Jimmy Walker,89,116.89,853301.0,73,121.64,10552218,2015
45,45,Robert Streb,110,116.82,1296706.0,111,120.21,490688309,2015
46,46,Scott Pinckney,88,116.53,955573.0,82,122.96,220770309,2015
47,47,Russell Henley,87,116.51,978674.0,84,119.78,430036102,2015
48,48,Martin Laird,77,116.35,814463.0,70,120.18,210009412,2015
T49,T49,Lucas Glover,79,116.34,965641.0,83,122.91,330513413,2015
T49,T49,Justin Thomas,106,116.34,1186630.0,102,120.47,370669417,2015
51,51,Charley Hoffman,97,116.3,988534.0,85,120.56,230729208,2015
52,52,Matt Jones,89,116.27,860392.0,74,120.65,480789408,2015
53,53,Lee Westwood,56,115.81,474815.0,41,118.24,200665114,2015
54,54,Andres Gonzales,90,115.75,1053306.0,91,120.51,460781113,2015
T55,T55,Marc Leishman,74,115.69,728859.0,63,118.98,320023415,2015
T55,T55,George McNeill,93,115.69,994934.0,86,119.66,170734318,2015
57,57,Alex Prugh,84,115.67,960060.0,83,121.03,400032118,2015
58,58,Ryo Ishikawa,90,115.58,1051756.0,91,119.85,120649111,2015
59,59,Byron Smith,59,115.48,496580.0,43,120.1,370669217,2015
60,60,Tom Hoge,83,115.37,784515.0,68,120.61,450752114,2015
61,61,Carlos Ortiz,100,115.32,1141646.0,99,119.07,200665114,2015
62,62,Greg Owen,58,115.24,576212.0,50,120.45,150005313,2015
63,63,Scott Piercy,90,115.2,990750.0,86,118.95,360771417,2015
64,64,Pat Perez,96,115.12,1024585.0,89,121.98,10552216,2015
65,65,Ryan Palmer,80,115.11,759698.0,66,118.87,130510413,2015
66,66,Jim Herman,88,114.98,977295.0,85,119.44,10552216,2015
67,67,Jonathan Randolph,72,114.89,746816.0,65,123.85,20538416,2015
68,68,Scott Stallings,60,114.85,620211.0,54,118.98,10552118,2015
69,69,Gonzalo Fernandez-Castaño,81,114.82,769326.0,67,120.26,370669417,2015
70,70,Roger Sloan,56,114.69,481703.0,42,119.82,120649211,2015
71,71,Adam Hadwin,95,114.67,1054967.0,92,120.01,10552316,2015
72,72,Jamie Donaldson,50,114.63,515830.0,45,117.91,170734103,2015
73,73,Louis Oosthuizen,68,114.57,515559.0,45,117.05,190008212,2015
74,74,Sean O'Hair,86,114.51,870259.0,76,118.73,10552118,2015
75,75,Ben Martin,93,114.46,1053001.0,92,118.81,450752314,2015
76,76,Hideki Matsuyama,95,114.39,983742.0,86,124.07,10552316,2015
77,77,Andres Romero,69,114.14,570707.0,50,117.94,20538116,2015
78,78,James Hahn,94,114.12,901511.0,79,121.21,360771317,2015
79,79,Troy Merritt,91,114.09,958343.0,84,117.96,20538216,2015
80,80,Sam Saunders,83,114.08,821377.0,72,117.99,260714107,2015
81,81,Padraig Harrington,60,114.07,650203.0,57,120.04,460781113,2015
82,82,Geoff Ogilvy,50,114.01,467422.0,41,117.24,160500209,2015
83,83,Eric Axley,57,113.96,547013.0,48,116.47,360771217,2015
84,84,Retief Goosen,81,113.85,831103.0,73,118.79,400032118,2015
85,85,J.J. Henry,94,113.84,831032.0,73,116.72,10552118,2015
86,86,Morgan Hoffmann,85,113.63,897661.0,79,117.15,450752314,2015
T87,T87,Brendon de Jonge,106,113.62,1181629.0,104,123.26,20538116,2015
T87,T87,Matt Every,73,113.62,806696.0,71,118.68,430036116,2015
89,89,Sangmoon Bae,98,113.53,1101231.0,97,117.54,490688409,2015
90,90,Boo Weekley,79,113.44,726025.0,64,117.32,50746411,2015
91,91,Billy Horschel,99,113.38,986395.0,87,117.03,320023415,2015
92,92,Johnson Wagner,68,113.33,634674.0,56,116.76,380819313,2015
93,93,Kevin Streelman,95,113.32,929228.0,82,117.69,290698209,2015
94,94,Camilo Villegas,83,113.03,960794.0,85,118.14,170734103,2015
95,95,Davis Love III,51,112.89,485433.0,43,116.95,360771317,2015
96,96,Andrew Svoboda,80,112.86,846448.0,75,116.3,360771217,2015
97,97,Jordan Spieth,91,112.79,778278.0,69,117.63,200665314,2015
98,98,Jason Gore,76,112.76,721684.0,64,117.41,450752414,2015
99,99,Kevin Na,98,112.65,912444.0,81,118.02,430036316,2015
100,100,Tyrone Van Aswegen,58,112.63,428004.0,38,116.77,290698209,2015
101,101,Michael Thompson,83,112.56,956788.0,85,119.52,30776115,2015
102,102,John Peterson,84,112.52,1057659.0,94,118.92,110006209,2015
103,103,Jason Dufner,76,112.3,628860.0,56,116.95,310822416,2015
104,104,Erik Compton,86,112.23,931527.0,83,116.44,230729108,2015
105,105,Bo Van Pelt,81,112.21,841570.0,75,115.91,380819213,2015
106,106,Bill Haas,89,112.2,897572.0,80,117.92,460781113,2015
107,107,Vijay Singh,78,112.19,841445.0,75,116.92,370669217,2015
108,108,Hunter Mahan,88,112.11,840835.0,75,115.06,10552318,2015
T109,T109,Chesson Hadley,101,112.04,1030793.0,92,115.49,230729208,2015
T109,T109,Cameron Percy,72,112.04,784246.0,70,115.8,10552418,2015
111,111,Blayne Barber,76,112.0,772807.0,69,115.59,210009112,2015
T112,T112,Derek Fathauer,81,111.96,806082.0,72,115.92,10552216,2015
T112,T112,Steve Wheatcroft,87,111.96,1018840.0,91,116.43,170734318,2015
114,114,Kyle Reifers,96,111.94,884322.0,79,116.46,160500417,2015
115,115,Scott Brown,97,111.87,950898.0,85,117.65,10552218,2015
116,116,Fabián Gómez,83,111.86,850132.0,76,117.32,460781113,2015
117,117,Jonathan Byrd,69,111.84,626308.0,56,114.18,360771317,2015
118,118,Ian Poulter,68,111.8,603736.0,54,115.21,210009116,2015
119,119,Carl Pettersson,106,111.76,1173475.0,105,115.92,210009412,2015
120,120,Whee Kim,71,111.74,625719.0,56,117.3,400032118,2015
T121,T121,Jim Renner,68,111.62,647408.0,58,113.89,150005113,2015
T121,T121,Rory Sabbatini,81,111.62,825974.0,74,116.05,30776415,2015
123,123,Webb Simpson,81,111.6,803504.0,72,114.18,190008312,2015
124,124,William McGirt,103,111.54,1271596.0,114,115.31,290698209,2015
125,125,Nick Taylor,91,111.51,1025877.0,92,114.44,210009112,2015
126,126,Sung Joon Park,79,111.47,746829.0,67,114.26,310019116,2015
127,127,Jonas Blixt,78,111.36,645904.0,58,113.95,10552118,2015
128,128,Andrew Putnam,68,111.35,690381.0,62,116.68,20538313,2015
129,129,Mark Hubbard,79,111.16,744757.0,67,114.7,370669317,2015
130,130,Kevin Kisner,104,111.11,1244450.0,112,114.57,290698109,2015
T131,T131,Luke Guthrie,84,111.0,910174.0,82,115.3,10552318,2015
T131,T131,D.A. Points,72,111.0,654914.0,59,115.06,170734103,2015
133,133,Oscar Fraustro,58,110.83,476558.0,43,115.88,230729108,2015
134,134,Spencer Levin,99,110.77,1085538.0,98,116.59,450752114,2015
135,135,Brice Garnett,81,110.7,808083.0,73,117.87,20538313,2015
T136,T136,Chris Kirk,76,110.67,730425.0,66,114.97,110006409,2015
T136,T136,Brandt Snedeker,98,110.67,1040298.0,94,116.61,450752114,2015
138,138,Ernie Els,57,110.54,420064.0,38,113.85,160500109,2015
139,139,Matt Kuchar,97,110.53,983677.0,89,116.14,490688309,2015
140,140,Francesco Molinari,56,110.49,552432.0,50,114.13,210009212,2015
141,141,Daniel Summerhays,101,110.42,927498.0,84,116.34,200665414,2015
142,142,David Lingmerth,90,110.38,949262.0,86,113.82,20538116,2015
143,143,Brian Harman,90,110.24,926038.0,84,112.54,140004309,2015
144,144,Russell Knox,96,110.22,1102245.0,100,114.09,10552118,2015
145,145,Ken Duke,93,110.2,1002852.0,91,117.01,400032118,2015
146,146,Chad Campbell,97,110.19,1112924.0,101,115.44,170734418,2015
147,147,Nicholas Thompson,90,110.15,947308.0,86,113.61,110006109,2015
148,148,Jeff Overton,94,110.11,946950.0,86,116.49,410616103,2015
T149,T149,Greg Chalmers,58,110.02,495100.0,45,113.72,320023215,2015
T149,T149,Scott Langley,94,110.02,913140.0,83,114.36,200665114,2015
151,151,Robert Allenby,63,109.97,659838.0,60,114.32,170734103,2015
152,152,Roberto Castro,54,109.8,428217.0,39,112.84,200665114,2015
153,153,Bill Lunde,50,109.68,449688.0,41,116.56,260714107,2015
154,154,Luke Donald,71,109.64,559142.0,51,113.9,450752314,2015
155,155,Chad Collins,79,109.6,800086.0,73,113.14,400032218,2015
156,156,Danny Lee,120,109.56,1227108.0,112,116.54,230729108,2015
157,157,John Merrick,78,109.44,711358.0,65,112.5,150005113,2015
158,158,Chez Reavie,56,109.32,655927.0,60,114.13,450752114,2015
159,159,Jim Furyk,71,109.28,579209.0,53,113.91,250012415,2015
160,160,Chris Stroud,84,109.22,786418.0,72,115.38,210009112,2015
161,161,John Huh,102,109.06,1199673.0,110,113.49,290698209,2015
162,162,Ryan Moore,81,108.89,740437.0,68,117.77,20538116,2015
163,163,Zac Blair,108,108.72,1130691.0,104,112.65,320023417,2015
164,164,Cameron Tringale,96,108.67,967120.0,89,112.38,360771117,2015
165,165,Bryce Molder,91,108.64,934274.0,86,114.12,370669417,2015
166,166,Alex Cejka,94,108.52,911552.0,84,119.64,20538116,2015
167,167,Jason Bohn,95,108.49,1095715.0,101,114.36,290698209,2015
168,168,Billy Hurley III,83,108.47,802651.0,74,112.57,310822316,2015
169,169,David Hearn,97,107.95,1025535.0,95,114.35,320023115,2015
170,170,Zach Johnson,90,107.74,926573.0,86,111.24,210009212,2015
171,171,Tim Wilkinson,73,107.69,646150.0,60,112.11,10552416,2015
172,172,Mark Wilson,89,107.25,890212.0,83,115.62,20538116,2015
173,173,Colt Knost,90,107.19,954023.0,89,110.56,310822416,2015
174,174,K.J. Choi,66,107.02,631424.0,59,111.72,110006209,2015
175,175,Jerry Kelly,79,106.85,769339.0,72,110.41,10552318,2015
176,176,Brendon Todd,96,106.8,875796.0,82,109.89,190008207,2015
177,177,Brian Stuard,97,106.31,1009947.0,95,109.93,130510318,2015
178,178,Jon Curran,83,106.17,775070.0,73,109.16,310019116,2015
179,179,Steven Alker,62,106.13,626160.0,59,110.66,400032118,2015
180,180,Brian Davis,86,105.49,896689.0,85,117.37,20538116,2015
181,181,Ben Crane,62,104.59,564799.0,54,107.81,230729208,2015
182,182,Justin Leonard,61,104.11,655876.0,63,108.33,200665114,2015
183,183,Heath Slocum,57,103.6,455819.0,44,106.63,450752114,2015
184,184,David Toms,62,101.87,631588.0,62,105.65,230729108,2015
1,1,Andrew Loupe,75,125.5,8910.19,71,130.92,320023215,2016
2,2,Gary Woodland,95,124.78,8110.82,65,129.9,490527104,2016
3,3,Jhonattan Vegas,97,123.94,8675.94,70,127.19,390819313,2016
T4,T4,Tony Finau,95,123.67,8904.18,72,127.75,20538216,2016
T4,T4,Hudson Swafford,104,123.67,8656.86,70,128.44,160500209,2016
6,6,Sergio Garcia,54,122.83,2456.62,20,127.62,180008212,2016
7,7,Luke List,79,122.58,8457.8,69,126.43,460752114,2016
8,8,Dustin Johnson,87,122.42,7712.55,63,125.94,370036202,2016
9,9,Brooks Koepka,75,121.84,6579.48,54,129.06,10552316,2016
10,10,Bubba Watson,72,121.63,5594.83,46,126.61,320023215,2016
11,11,J.B. Holmes,77,121.16,7511.75,62,127.3,290011111,2016
12,12,Derek Ernst,59,120.85,4954.77,41,124.77,150005113,2016
13,13,Jason Kokrak,89,120.46,8312.07,69,124.41,160500409,2016
14,14,Jamie Lovemark,91,120.18,9494.55,79,126.7,10552116,2016
T15,T15,Smylie Kaufman,91,119.84,8269.02,69,124.18,10552416,2016
T15,T15,Rory McIlroy,69,119.84,5992.08,50,125.15,10552216,2016
17,17,Adam Scott,79,119.75,6226.86,52,123.91,470689213,2016
18,18,Patrick Rodgers,89,118.83,7605.38,64,124.0,40746111,2016
19,19,Charles Howell III,91,118.53,9838.25,83,123.53,160500409,2016
20,20,Patrick Reed,105,118.5,9954.21,84,121.6,470689413,2016
21,21,Charl Schwartzel,73,118.45,6159.43,52,123.96,490527404,2016
22,22,Justin Rose,65,118.38,4853.51,41,123.88,470689413,2016
23,23,Greg Owen,85,118.35,8284.16,70,121.61,160500109,2016
24,24,Brendan Steele,88,118.29,7215.48,61,123.69,170734103,2016
25,25,Jason Day,76,118.26,6622.42,56,123.71,470689113,2016
26,26,Graham DeLaet,70,118.21,6974.66,59,122.54,10552116,2016
27,27,Harold Varner III,92,118.18,9335.94,79,122.94,250012203,2016
28,28,Ricky Barnes,97,117.9,8960.36,76,123.92,410032413,2016
29,29,John Senden,88,117.83,5891.35,50,122.61,20538416,2016
30,30,Rickie Fowler,80,117.71,7180.38,61,123.03,230729208,2016
31,31,Paul Casey,77,117.62,6469.22,55,121.93,200009409,2016
32,32,Stewart Cink,61,117.28,5512.37,47,121.64,190665214,2016
