RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,TOTAL,START TOURNAMENT ID,Year
T98,T98,Steve Lewton,2,2015040,2021
T98,T98,WC Liang,2,2019050,2021
T98,T98,Zander Lombard,2,2020090,2021
T98,T98,Robert MacIntyre,2,2021490,2021
T98,T98,Willie Mack III,2,2021420,2021
T98,T98,Billy Mayfair,2,2016360,2021
T98,T98,Mac McLendon,2,1980430,2021
T98,T98,Jay McLuen,2,2020210,2021
T98,T98,Collin Morikawa,2,2021520,2021
T98,T98,Jack Newton,2,1982420,2021
T98,T98,Alex Noren,2,2021510,2021
T98,T98,Craig Parry,2,2008320,2021
T98,T98,Taylor Pendrith,2,2021440,2021
T98,T98,Aaron Rai,2,2021450,2021
T98,T98,JC Ritchie,2,2021230,2021
T98,T98,Antoine Rozner,2,2021380,2021
T98,T98,Isaiah Salinda,2,2021010,2021
T98,T98,John Schroeder,2,1995300,2021
T98,T98,Bob Smith,2,1985280,2021
T98,T98,Robert Streb,2,2021510,2021
T98,T98,Ben Taylor,2,2021480,2021
T98,T98,Sahith Theegala,2,2021440,2021
T98,T98,Kevin Tway,2,2021480,2021
T98,T98,Tiger Woods,2,2021070,2021
T98,T98,Will Zalatoris,2,2021490,2021
T98,T98,Andy Zhang,2,2020050,2021
1,1,Jon Rahm,18,2022130,2022
2,2,Xander Schauffele,11,2022300,2022
3,3,Cam Davis,10,2022340,2022
T4,T4,Patrick Cantlay,9,2022360,2022
T4,T4,Taylor Pendrith,9,2022200,2022
T6,T6,Hayden Buckley,8,2022380,2022
T6,T6,Tom Kim,8,2022380,2022
T6,T6,Taylor Moore,8,2022390,2022
T6,T6,Adam Scott,8,2022360,2022
T6,T6,Ashun Wu,8,2015060,2022
T11,T11,SSP Chawrasia,7,2008140,2022
T11,T11,Wyndham Clark,7,2022390,2022
T11,T11,Tony Finau,7,2022390,2022
T11,T11,Ross Fisher,7,2018300,2022
T11,T11,Matt Fitzpatrick,7,2022370,2022
T16,T16,Christiaan Bezuidenhout,6,2022400,2022
T16,T16,Paul Casey,6,2022050,2022
T16,T16,Corey Conners,6,2022420,2022
T16,T16,Tyrrell Hatton,6,2022380,2022
T16,T16,Sungjae Im,6,2022440,2022
T16,T16,Tae Hee Lee,6,2019030,2022
T16,T16,Doug Tewell,6,1999230,2022
T23,T23,Gaganjeet Bhullar,5,2014030,2022
T23,T23,Sam Burns,5,2022420,2022
T23,T23,MJ Daffue,5,2021440,2022
T23,T23,Thomas Detry,5,2022070,2022
T23,T23,Brian Harman,5,2022440,2022
T23,T23,Mikumu Horikawa,5,2019430,2022
T23,T23,Si Woo Kim,5,2022440,2022
T23,T23,Wayne Levi,5,2001300,2022
T23,T23,Troy Merritt,5,2022420,2022
T23,T23,Trey Mullinax,5,2022410,2022
T23,T23,Joaquin Niemann,5,2022420,2022
T23,T23,Wade Ormsby,5,2018200,2022
T23,T23,Pat Perez,5,2022290,2022
T23,T23,J.T. Poston,5,2022450,2022
T23,T23,Chez Reavie,5,2022430,2022
T23,T23,Patrick Reed,5,2022340,2022
T23,T23,Aaron Wise,5,2022440,2022
T23,T23,Cameron Young,5,2022440,2022
T23,T23,Will Zalatoris,5,2022440,2022
T42,T42,Steven Alker,4,2017400,2022
T42,T42,Rafa Cabrera Bello,4,2022370,2022
T42,T42,Laurie Canter,4,2017410,2022
T42,T42,Martin Flores,4,2018430,2022
T42,T42,Adam Hadwin,4,2022450,2022
T42,T42,Bo Hoag,4,2022430,2022
T42,T42,Lee Hodges,4,2022450,2022
T42,T42,Charley Hoffman,4,2022420,2022
T42,T42,Max Homa,4,2022460,2022
T42,T42,Viktor Hovland,4,2022440,2022
T42,T42,K.H. Lee,4,2022470,2022
T42,T42,Shane Lowry,4,2022440,2022
T42,T42,Wilco Nienaber,4,2021385,2022
T42,T42,Andrew Putnam,4,2022450,2022
T42,T42,Poom Saksansin,4,2018020,2022
T42,T42,Cameron Smith,4,2022420,2022
T42,T42,Sahith Theegala,4,2022460,2022
T42,T42,Justin Thomas,4,2022440,2022
T42,T42,Brendon Todd,4,2022400,2022
T61,T61,Byeong Hun An,3,2021500,2022
T61,T61,Stuart Appleby,3,2019040,2022
T61,T61,Marcus Armitage,3,2021450,2022
T61,T61,Chris Baker,3,2021460,2022
T61,T61,Mark Baldwin,3,2021480,2022
T61,T61,Rafael Campos,3,2021500,2022
T61,T61,Aaron Cockerill,3,2022370,2022
T61,T61,Tommy Fleetwood,3,2022390,2022
T61,T61,Lucas Glover,3,2022470,2022
T61,T61,Chris Gotterup,3,2022450,2022
T61,T61,Emiliano Grillo,3,2022450,2022
T61,T61,Bob Heintz,3,2010130,2022
T61,T61,Charles Howell III,3,2022360,2022
T61,T61,Stephan Jaeger,3,2022460,2022
T61,T61,David Lipsky,3,2022460,2022
T61,T61,Keith Mitchell,3,2022470,2022
T61,T61,Collin Morikawa,3,2022480,2022
T61,T61,John Parry,3,2013250,2022
T61,T61,Yannik Paul,3,2022410,2022
T61,T61,Thomas Pieters,3,2022340,2022
T61,T61,Davis Riley,3,2022470,2022
T61,T61,Sam Ryder,3,2022460,2022
T61,T61,Rory Sabbatini,3,2022400,2022
T61,T61,Matti Schmid,3,2021450,2022
T61,T61,Jason Scrivener,3,2022300,2022
T61,T61,Bob Shearer,3,1984320,2022
T61,T61,Conrad Shindler,3,2022330,2022
T61,T61,Andre Stolz,3,2011300,2022
T61,T61,Sepp Straka,3,2022480,2022
T61,T61,David Sutherland,3,2004390,2022
T61,T61,Adam Svensson,3,2022460,2022
T92,T92,Abraham Ancer,2,2022360,2022
T92,T92,Mark Anderson,2,2021480,2022
T92,T92,Kiradech Aphibarnrat,2,2022460,2022
T92,T92,Adri Arnaus,2,2022420,2022
T92,T92,Bobby Bai,2,2020090,2022
T92,T92,Lucas Bjerregaard,2,2022410,2022
T92,T92,Scott Brown,2,2022450,2022
T92,T92,Dean Burmester,2,2022420,2022
T92,T92,Sean Crocker,2,2022420,2022
T92,T92,Bryson DeChambeau,2,2022380,2022
T92,T92,Luke Donald,2,2022460,2022
T92,T92,Austin Eckroat,2,2022170,2022
T92,T92,Patrick Flavin,2,2022400,2022
T92,T92,Sebastian Garcia Rodriguez,2,2022410,2022
T92,T92,David Gilford,2,1996240,2022
T92,T92,James Hahn,2,2022470,2022
T92,T92,Jeongwoo Ham,2,2020060,2022
T92,T92,Tom Hearn,2,1995410,2022
T92,T92,Marcus Helligkilde,2,2022410,2022
T92,T92,Grant Hirschman,2,2018350,2022
T92,T92,Scott Hoch,2,2008100,2022
T92,T92,Tom Hoge,2,2022490,2022
T92,T92,Rasmus Hojgaard,2,2022420,2022
T92,T92,Billy Horschel,2,2022490,2022
T92,T92,Beau Hossler,2,2022460,2022
T92,T92,David Howell,2,2016050,2022
T92,T92,Mackenzie Hughes,2,2022480,2022
T92,T92,Scott Jamieson,2,2022410,2022
T92,T92,Dustin Johnson,2,2022380,2022
T92,T92,Zach Johnson,2,2022460,2022
T92,T92,Brad Kennedy,2,2021490,2022
T92,T92,Hanbyeol Kim,2,2021060,2022
T92,T92,S.H. Kim,2,2021060,2022
T92,T92,Kevin Kisner,2,2022480,2022
T92,T92,Søren Kjeldsen,2,2017460,2022
T92,T92,Espen Kofstad,2,2022410,2022
T92,T92,Mikko Korhonen,2,2019420,2022
T92,T92,Martin Laird,2,2022470,2022
T92,T92,David Law,2,2022420,2022
T92,T92,Thriston Lawrence,2,2022420,2022
T92,T92,Nelson Ledesma,2,2021480,2022
T92,T92,Marc Leishman,2,2022480,2022
T92,T92,Steve Lewton,2,2015040,2022
T92,T92,Hurly Long,2,2022410,2022
T92,T92,Justin Lower,2,2022460,2022
T92,T92,Hideki Matsuyama,2,2022490,2022
T92,T92,Billy Mayfair,2,2016360,2022
T92,T92,Denny McCarthy,2,2022480,2022
T92,T92,Ross McGowan,2,2010350,2022
T92,T92,Rory McIlroy,2,2022490,2022
T92,T92,Mac McLendon,2,1980430,2022
T92,T92,Maverick McNealy,2,2022480,2022
T92,T92,James Morrison,2,2022420,2022
T92,T92,Sebastián Muñoz,2,2022480,2022
T92,T92,Jack Newton,2,1982420,2022
T92,T92,Henrik Norlander,2,2022460,2022
T92,T92,Tomoharu Otsuki,2,2020070,2022
T92,T92,Craig Parry,2,2008320,2022
T92,T92,Matthieu Pavon,2,2022420,2022
T92,T92,Mito Pereira,2,2022480,2022
T92,T92,Paul Peterson,2,2016030,2022
T92,T92,Turk Pettit,2,2022310,2022
T92,T92,Alvaro Quiros,2,2015070,2022
T92,T92,Aaron Rai,2,2022470,2022
T92,T92,Doc Redman,2,2022460,2022
T92,T92,Kyle Reifers,2,2020110,2022
T92,T92,JC Ritchie,2,2021230,2022
T92,T92,Scottie Scheffler,2,2022490,2022
T92,T92,John Schroeder,2,1995300,2022
T92,T92,Charl Schwartzel,2,2022330,2022
T92,T92,Bob Smith,2,1985280,2022
T92,T92,Jordan L Smith,2,2022420,2022
T92,T92,J.J. Spaun,2,2022480,2022
T92,T92,Jordan Spieth,2,2022490,2022
T92,T92,Scott Stallings,2,2022490,2022
T92,T92,Stephen Stallings Jr.,2,2022150,2022
T92,T92,Preston Stanley,2,2022400,2022
T92,T92,Sam Stevens,2,2022200,2022
T92,T92,Robert Streb,2,2022470,2022
T92,T92,Ben Taylor,2,2021480,2022
T92,T92,Josh Teater,2,2022210,2022
T92,T92,Richy Werenski,2,2022460,2022
T92,T92,Andy Zhang,2,2020050,2022
